1635399652633|3|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     drop table t_log if exists|     drop table t_log if exists
1635399712946|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399713146|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399713274|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399713450|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399713794|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399713972|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399714116|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399725286|6|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635399727131|3|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_person set snow_flake_id=?, org_id=?, email_id=?, passwd=?, tel_contact_no=?, user_id=? where id=?|update t_person set snow_flake_id='k.506100353192715392', org_id='上扬', email_id='work@163.com', passwd='123', tel_contact_no='13728897992', user_id='u007' where id='0'
1635399727131|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635399805795|0|rollback|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635399819651|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399820733|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399821512|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON|SELECT * FROM T_LOG T_PERSON
1635399823243|0|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG T_PERSON T_LOG|SELECT * FROM T_LOG T_PERSON T_LOG
1635399829342|1|statement|connection 11|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_PERSON|SELECT * FROM T_PERSON
1635399863249|0|statement|connection 12|url jdbc:p6spy:h2:mem:testdb|     drop table t_log if exists|     drop table t_log if exists
1635399863249|0|statement|connection 12|url jdbc:p6spy:h2:mem:testdb|     drop table t_person if exists|     drop table t_person if exists
1635399878135|2|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     drop table t_log if exists|     drop table t_log if exists
1635399878135|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     drop table t_person if exists|     drop table t_person if exists
1635399878150|10|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     create table t_log (        id varchar(255) not null,         snow_flake_id varchar(255),         method_name varchar(32),         request_time varchar(64),         time varchar(64),         transaction_id varchar(100),         primary key (id)     )|     create table t_log (        id varchar(255) not null,         snow_flake_id varchar(255),         method_name varchar(32),         request_time varchar(64),         time varchar(64),         transaction_id varchar(100),         primary key (id)     )
1635399878150|1|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     create table t_person (        id varchar(255) not null,         snow_flake_id varchar(255),         org_id varchar(64),         email_id varchar(64),         passwd varchar(64),         tel_contact_no varchar(32),         user_id varchar(64),         primary key (id)     )|     create table t_person (        id varchar(255) not null,         snow_flake_id varchar(255),         org_id varchar(64),         email_id varchar(64),         passwd varchar(64),         tel_contact_no varchar(32),         user_id varchar(64),         primary key (id)     )
1635399878158|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     alter table t_log         add constraint UK_suuhfp3jclbheuongfl0xunx6 unique (transaction_id)|     alter table t_log         add constraint UK_suuhfp3jclbheuongfl0xunx6 unique (transaction_id)
1635399878158|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|     alter table t_person         add constraint UK_iapljo3w2waqkx7humjr7hoja unique (user_id)|     alter table t_person         add constraint UK_iapljo3w2waqkx7humjr7hoja unique (user_id)
1635399880844|2|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|insert into t_person (id, org_id, email_id, passwd, tel_contact_no, user_id) values (?, ?,?,?,?,?)|insert into t_person (id, org_id, email_id, passwd, tel_contact_no, user_id) values ('0', '上扬','work@163.com','123','13728897992','u007')
1635399880844|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635399894877|20|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635399904709|3|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_person set snow_flake_id=?, org_id=?, email_id=?, passwd=?, tel_contact_no=?, user_id=? where id=?|update t_person set snow_flake_id='k.506101076731126912', org_id='上扬', email_id='work@163.com', passwd='123', tel_contact_no='13728897992', user_id='u007' where id='0'
1635399904717|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635399908228|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635399908260|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|insert into t_log (snow_flake_id, method_name, request_time, time, transaction_id, id) values (?, ?, ?, ?, ?, ?)|insert into t_log (snow_flake_id, method_name, request_time, time, transaction_id, id) values ('log.506101112936359040', 'getPersonById', '2021-10-28 13:44:54.796', '11901', 'JCW01', '0')
1635399908260|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635399911462|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635399941719|1|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400033690|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400033698|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400033698|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400033706|1|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101639195681920', method_name='getPersonById', request_time='2021-10-28 13:47:13.69', time='8', transaction_id='JCW01' where id='0'
1635400033706|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400033706|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400034934|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400034942|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400034942|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400034950|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101644413396096', method_name='getPersonById', request_time='2021-10-28 13:47:14.934', time='8', transaction_id='JCW01' where id='0'
1635400034950|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400034950|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400035987|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400035987|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400035987|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400035995|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101648796443776', method_name='getPersonById', request_time='2021-10-28 13:47:15.987', time='0', transaction_id='JCW01' where id='0'
1635400035995|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400035995|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400036739|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400036739|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400036739|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400036739|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101651950560384', method_name='getPersonById', request_time='2021-10-28 13:47:16.731', time='8', transaction_id='JCW01' where id='0'
1635400036747|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400036747|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400037517|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400037517|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400037517|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400037517|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101655213728896', method_name='getPersonById', request_time='2021-10-28 13:47:17.517', time='0', transaction_id='JCW01' where id='0'
1635400037517|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400037525|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400038383|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400038383|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400038383|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400038383|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101658845996160', method_name='getPersonById', request_time='2021-10-28 13:47:18.383', time='0', transaction_id='JCW01' where id='0'
1635400038383|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400038391|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400039049|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400039049|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400039057|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400039057|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101661672957056', method_name='getPersonById', request_time='2021-10-28 13:47:19.049', time='0', transaction_id='JCW01' where id='0'
1635400039057|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400039057|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400047473|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400048514|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400049300|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400049877|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400050453|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400050942|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400051542|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400052168|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400055063|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400055687|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400058484|0|statement|connection 10|url jdbc:p6spy:h2:mem:testdb|SELECT * FROM T_LOG|SELECT * FROM T_LOG
1635400071430|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id=?|select persondo0_.id as id1_1_0_, persondo0_.snow_flake_id as snow_fla2_1_0_, persondo0_.org_id as org_id3_1_0_, persondo0_.email_id as email_id4_1_0_, persondo0_.passwd as passwd5_1_0_, persondo0_.tel_contact_no as tel_cont6_1_0_, persondo0_.user_id as user_id7_1_0_ from t_person persondo0_ where persondo0_.id='0'
1635400071430|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400071430|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id=?|select logdo0_.id as id1_0_0_, logdo0_.snow_flake_id as snow_fla2_0_0_, logdo0_.method_name as method_n3_0_0_, logdo0_.request_time as request_4_0_0_, logdo0_.time as time5_0_0_, logdo0_.transaction_id as transact6_0_0_ from t_log logdo0_ where logdo0_.id='0'
1635400071430|0|statement|connection 0|url jdbc:p6spy:h2:mem:testdb|update t_log set snow_flake_id=?, method_name=?, request_time=?, time=?, transaction_id=? where id=?|update t_log set snow_flake_id='log.506101797455160448', method_name='getPersonById', request_time='2021-10-28 13:47:51.43', time='0', transaction_id='JCW01' where id='0'
1635400071430|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
1635400071438|0|commit|connection 0|url jdbc:p6spy:h2:mem:testdb||
